order_id,product_id,unit_price,quantity,discount,_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno
10365,11,16.8,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,314
10366,65,16.8,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,315
10366,77,10.4,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,316
10367,34,11.2,36,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,317
10367,54,5.9,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,318
10367,65,16.8,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,319
10367,77,10.4,7,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,320
10368,21,8,5,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,321
10368,28,36.4,13,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,322
10368,57,15.6,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,323
10368,64,26.6,35,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,324
10369,29,99,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,325
10369,56,30.4,18,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,326
10370,1,14.4,15,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,327
10370,64,26.6,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,328
10370,74,8,20,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,329
10371,36,15.2,6,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,330
10372,20,64.8,12,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,331
10372,38,210.8,40,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,332
10372,60,27.2,70,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,333
10372,72,27.8,42,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,334
10373,58,10.6,80,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,335
10373,71,17.2,50,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,336
10374,31,10,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,337
10374,58,10.6,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,338
10375,14,18.6,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,339
10375,54,5.9,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,340
10376,31,10,42,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,341
10377,28,36.4,20,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,342
10377,39,14.4,20,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,343
10378,71,17.2,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,344
10379,41,7.7,8,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,345
10379,63,35.1,16,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,346
10379,65,16.8,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,347
10380,30,20.7,18,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,348
10380,53,26.2,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,349
10380,60,27.2,6,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,350
10380,70,12,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,351
10381,74,8,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,352
10382,5,17,32,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,353
10382,18,50,9,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,354
10382,29,99,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,355
10382,33,2,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,356
10382,74,8,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,357
10383,13,4.8,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,358
10383,50,13,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,359
10383,56,30.4,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,360
10384,20,64.8,28,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,361
10384,60,27.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,362
10385,7,24,10,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,363
10385,60,27.2,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,364
10385,68,10,8,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,365
10386,24,3.6,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,366
10386,34,11.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,367
10387,24,3.6,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,368
10387,28,36.4,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,369
10387,59,44,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,370
10387,71,17.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,371
10388,45,7.6,15,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,372
10388,52,5.6,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,373
10388,53,26.2,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,374
10389,10,24.8,16,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,375
10389,55,19.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,376
10389,62,39.4,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,377
10389,70,12,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,378
10390,31,10,60,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,379
10390,35,14.4,40,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,380
10390,46,9.6,45,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,381
10390,72,27.8,24,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,382
10391,13,4.8,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,383
10392,69,28.8,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,384
10393,2,15.2,25,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,385
10393,14,18.6,42,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,386
10393,25,11.2,7,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,387
10393,26,24.9,70,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,388
10393,31,10,32,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,389
10394,13,4.8,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,390
10394,62,39.4,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,391
10395,46,9.6,28,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,392
10395,53,26.2,70,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,393
10395,69,28.8,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,394
10396,23,7.2,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,395
10396,71,17.2,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,396
10396,72,27.8,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,397
10397,21,8,10,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,398
10397,51,42.4,18,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,399
10398,35,14.4,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,400
10398,55,19.2,120,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,401
10399,68,10,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,402
10399,71,17.2,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,403
10399,76,14.4,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,404
10399,77,10.4,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,405
10400,29,99,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,406
10400,35,14.4,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,407
10400,49,16,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,408
10401,30,20.7,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,409
10401,56,30.4,70,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,410
10401,65,16.8,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,411
10401,71,17.2,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,412
10402,23,7.2,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,413
10402,63,35.1,65,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,414
10403,16,13.9,21,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,415
10403,48,10.2,70,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,416
10404,26,24.9,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,417
10404,42,11.2,40,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,418
10404,49,16,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,419
10405,3,8,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,420
10406,1,14.4,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,421
10406,21,8,30,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,422
10406,28,36.4,42,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,423
10406,36,15.2,5,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,424
10406,40,14.7,2,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,425
10407,11,16.8,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,426
10407,69,28.8,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,427
10407,71,17.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,428
10408,37,20.8,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,429
10408,54,5.9,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,430
10408,62,39.4,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,431
10409,14,18.6,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,432
10409,21,8,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,433
10410,33,2,49,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,434
10410,59,44,16,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,435
10411,41,7.7,25,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,436
10411,44,15.5,40,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,437
10411,59,44,9,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,438
10412,14,18.6,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,439
10413,1,14.4,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,440
10413,62,39.4,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,441
10413,76,14.4,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,442
10414,19,7.3,18,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,443
10414,33,2,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,444
10415,17,31.2,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,445
10415,33,2,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,446
10416,19,7.3,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,447
10416,53,26.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,448
10416,57,15.6,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,449
10417,38,210.8,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,450
10417,46,9.6,2,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,451
10417,68,10,36,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,452
10417,77,10.4,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,453
10418,2,15.2,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,454
10418,47,7.6,55,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,455
10418,61,22.8,16,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,456
10418,74,8,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,457
10419,60,27.2,60,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,458
10419,69,28.8,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,459
10420,9,77.6,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,460
10420,13,4.8,2,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,461
10420,70,12,8,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,462
10420,73,12,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,463
10421,19,7.3,4,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,464
10421,26,24.9,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,465
10421,53,26.2,15,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,466
10421,77,10.4,10,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,467
10422,26,24.9,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,468
10423,31,10,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,469
10423,59,44,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,470
10424,35,14.4,60,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,471
10424,38,210.8,49,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,472
10424,68,10,30,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,473
10425,55,19.2,10,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,474
10425,76,14.4,20,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,475
10426,56,30.4,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,476
10426,64,26.6,7,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,477
10427,14,18.6,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,478
10428,46,9.6,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,479
10429,50,13,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,480
10429,63,35.1,35,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,481
10430,17,31.2,45,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,482
10430,21,8,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,483
10430,56,30.4,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,484
10430,59,44,70,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,485
10431,17,31.2,50,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,486
10431,40,14.7,50,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,487
10431,47,7.6,30,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,488
10432,26,24.9,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,489
10432,54,5.9,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,490
10433,56,30.4,28,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,491
10434,11,16.8,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,492
10434,76,14.4,18,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,493
10435,2,15.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,494
10435,22,16.8,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,495
10435,72,27.8,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,496
10436,46,9.6,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,497
10436,56,30.4,40,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,498
10436,64,26.6,30,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,499
10436,75,6.2,24,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,500
10437,53,26.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,501
10438,19,7.3,15,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,502
10438,34,11.2,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,503
10438,57,15.6,15,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,504
10439,12,30.4,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,505
10439,16,13.9,16,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,506
10439,64,26.6,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,507
10439,74,8,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,508
10440,2,15.2,45,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,509
10440,16,13.9,49,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,510
10440,29,99,24,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,511
10440,61,22.8,90,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,512
10441,27,35.1,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,513
10442,11,16.8,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,514
10442,54,5.9,80,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,515
10442,66,13.6,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,516
10443,11,16.8,6,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,517
10443,28,36.4,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,518
10444,17,31.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,519
10444,26,24.9,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,520
10444,35,14.4,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,521
10444,41,7.7,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,522
10445,39,14.4,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,523
10445,54,5.9,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,524
10446,19,7.3,12,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,525
10446,24,3.6,20,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,526
10446,31,10,3,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,527
10446,52,5.6,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,528
10447,19,7.3,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,529
10447,65,16.8,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,530
10447,71,17.2,2,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,531
10448,26,24.9,6,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,532
10448,40,14.7,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,533
10449,10,24.8,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,534
10449,52,5.6,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,535
10449,62,39.4,35,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,536
10450,10,24.8,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,537
10450,54,5.9,6,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,538
10451,55,19.2,120,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,539
10451,64,26.6,35,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,540
10451,65,16.8,28,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,541
10451,77,10.4,55,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,542
10452,28,36.4,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,543
10452,44,15.5,100,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,544
10453,48,10.2,15,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,545
10453,70,12,25,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,546
10454,16,13.9,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,547
10454,33,2,20,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,548
10454,46,9.6,10,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,549
10455,39,14.4,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,550
10455,53,26.2,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,551
10455,61,22.8,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,552
10455,71,17.2,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,553
10456,21,8,40,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,554
10456,49,16,21,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,555
10457,59,44,36,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,556
10458,26,24.9,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,557
10458,28,36.4,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,558
10458,43,36.8,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,559
10458,56,30.4,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,560
10458,71,17.2,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,561
10459,7,24,16,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,562
10459,46,9.6,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,563
10459,72,27.8,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,564
10460,68,10,21,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,565
10460,75,6.2,4,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,566
10461,21,8,40,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,567
10461,30,20.7,28,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,568
10461,55,19.2,60,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,569
10462,13,4.8,1,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,570
10462,23,7.2,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,571
10463,19,7.3,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,572
10463,42,11.2,50,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,573
10464,4,17.6,16,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,574
10464,43,36.8,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,575
10464,56,30.4,30,0.2,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,576
10464,60,27.2,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,577
10465,24,3.6,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,578
10465,29,99,18,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,579
10465,40,14.7,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,580
10465,45,7.6,30,0.1,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,581
10465,50,13,25,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,582
10466,11,16.8,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,583
10466,46,9.6,5,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,584
10467,24,3.6,28,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,585
10467,25,11.2,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,586
10468,30,20.7,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,587
10468,43,36.8,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,588
10469,2,15.2,40,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,589
10469,16,13.9,35,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,590
10469,44,15.5,2,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,591
10470,18,50,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,592
10470,23,7.2,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,593
10470,64,26.6,8,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,594
10471,7,24,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,595
10471,56,30.4,20,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,596
10472,24,3.6,80,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,597
10472,51,42.4,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,598
10473,33,2,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,599
10473,71,17.2,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,600
10474,14,18.6,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,601
10474,28,36.4,18,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,602
10474,40,14.7,21,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,603
10474,75,6.2,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,604
10475,31,10,35,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,605
10475,66,13.6,60,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,606
10475,76,14.4,42,0.15,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,607
10476,55,19.2,2,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,608
10476,70,12,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,609
10477,1,14.4,15,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,610
10477,21,8,21,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,611
10477,39,14.4,20,0.25,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,612
10478,10,24.8,20,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,613
10479,38,210.8,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,614
10479,53,26.2,28,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,615
10479,59,44,60,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,616
10479,64,26.6,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,617
10480,47,7.6,30,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,618
10480,59,44,12,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,619
10481,49,16,24,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,620
10481,60,27.2,40,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,621
10482,40,14.7,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,622
10483,34,11.2,35,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,623
10483,77,10.4,30,0.05,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,624
10484,21,8,14,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,625
10484,40,14.7,10,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,626
10484,51,42.4,3,0,data/order_details.csv,2023-04-26 11:34:21.629178+00:00,627
