_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno,customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date,updated_at,_sdc_source_file,_sdc_source_file_mtime,_sdc_source_lineno,discount,order_id,product_id,quantity,unit_price
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,161,FOLIG,8,11.26,1997-01-08 00:00:00+00:00,10408,1997-02-05 00:00:00+00:00,"184, chaussée de Tournai",Lille,France,Folies gourmandes,59000,,1,1997-01-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,431,0,10408,62,35,39.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,162,OCEAN,3,29.83,1997-01-09 00:00:00+00:00,10409,1997-02-06 00:00:00+00:00,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,,1,1997-01-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,432,0,10409,14,12,18.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,162,OCEAN,3,29.83,1997-01-09 00:00:00+00:00,10409,1997-02-06 00:00:00+00:00,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,,1,1997-01-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,433,0,10409,21,12,8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,163,BOTTM,3,2.4,1997-01-10 00:00:00+00:00,10410,1997-02-07 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-01-15 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,434,0,10410,33,49,2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,163,BOTTM,3,2.4,1997-01-10 00:00:00+00:00,10410,1997-02-07 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-01-15 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,435,0,10410,59,16,44
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,164,BOTTM,9,23.65,1997-01-10 00:00:00+00:00,10411,1997-02-07 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-01-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,436,0.2,10411,41,25,7.7
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,164,BOTTM,9,23.65,1997-01-10 00:00:00+00:00,10411,1997-02-07 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-01-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,437,0.2,10411,44,40,15.5
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,164,BOTTM,9,23.65,1997-01-10 00:00:00+00:00,10411,1997-02-07 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1997-01-21 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,438,0.2,10411,59,9,44
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,165,WARTH,8,3.77,1997-01-13 00:00:00+00:00,10412,1997-02-10 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,2,1997-01-15 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,439,0.1,10412,14,20,18.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,166,LAMAI,3,95.66,1997-01-14 00:00:00+00:00,10413,1997-02-11 00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,,2,1997-01-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,440,0,10413,1,24,14.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,166,LAMAI,3,95.66,1997-01-14 00:00:00+00:00,10413,1997-02-11 00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,,2,1997-01-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,441,0,10413,62,40,39.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,166,LAMAI,3,95.66,1997-01-14 00:00:00+00:00,10413,1997-02-11 00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,,2,1997-01-16 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,442,0,10413,76,14,14.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,167,FAMIA,2,21.48,1997-01-14 00:00:00+00:00,10414,1997-02-11 00:00:00+00:00,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,SP,3,1997-01-17 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,443,0.05,10414,19,18,7.3
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,167,FAMIA,2,21.48,1997-01-14 00:00:00+00:00,10414,1997-02-11 00:00:00+00:00,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,SP,3,1997-01-17 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,444,0,10414,33,50,2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,168,HUNGC,3,0.2,1997-01-15 00:00:00+00:00,10415,1997-02-12 00:00:00+00:00,City Center Plaza 516 Main St.,Elgin,USA,Hungry Coyote Import Store,97827,OR,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,445,0,10415,17,2,31.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,168,HUNGC,3,0.2,1997-01-15 00:00:00+00:00,10415,1997-02-12 00:00:00+00:00,City Center Plaza 516 Main St.,Elgin,USA,Hungry Coyote Import Store,97827,OR,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,446,0,10415,33,20,2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,169,WARTH,8,22.72,1997-01-16 00:00:00+00:00,10416,1997-02-13 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,3,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,447,0,10416,19,20,7.3
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,169,WARTH,8,22.72,1997-01-16 00:00:00+00:00,10416,1997-02-13 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,3,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,448,0,10416,53,10,26.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,169,WARTH,8,22.72,1997-01-16 00:00:00+00:00,10416,1997-02-13 00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,3,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,449,0,10416,57,20,15.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,170,SIMOB,4,70.29,1997-01-16 00:00:00+00:00,10417,1997-02-13 00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,3,1997-01-28 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,450,0,10417,38,50,210.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,170,SIMOB,4,70.29,1997-01-16 00:00:00+00:00,10417,1997-02-13 00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,3,1997-01-28 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,451,0.25,10417,46,2,9.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,170,SIMOB,4,70.29,1997-01-16 00:00:00+00:00,10417,1997-02-13 00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,3,1997-01-28 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,452,0.25,10417,68,36,10
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,170,SIMOB,4,70.29,1997-01-16 00:00:00+00:00,10417,1997-02-13 00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,3,1997-01-28 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,453,0,10417,77,35,10.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,171,QUICK,4,17.55,1997-01-17 00:00:00+00:00,10418,1997-02-14 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,454,0,10418,2,60,15.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,171,QUICK,4,17.55,1997-01-17 00:00:00+00:00,10418,1997-02-14 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,455,0,10418,47,55,7.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,171,QUICK,4,17.55,1997-01-17 00:00:00+00:00,10418,1997-02-14 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,456,0,10418,61,16,22.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,171,QUICK,4,17.55,1997-01-17 00:00:00+00:00,10418,1997-02-14 00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1997-01-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,457,0,10418,74,15,8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,172,RICSU,4,137.35,1997-01-20 00:00:00+00:00,10419,1997-02-17 00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,1997-01-30 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,458,0.05,10419,60,60,27.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,172,RICSU,4,137.35,1997-01-20 00:00:00+00:00,10419,1997-02-17 00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,1997-01-30 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,459,0.05,10419,69,20,28.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,173,WELLI,3,44.12,1997-01-21 00:00:00+00:00,10420,1997-02-18 00:00:00+00:00,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,SP,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,460,0.1,10420,9,20,77.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,173,WELLI,3,44.12,1997-01-21 00:00:00+00:00,10420,1997-02-18 00:00:00+00:00,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,SP,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,461,0.1,10420,13,2,4.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,173,WELLI,3,44.12,1997-01-21 00:00:00+00:00,10420,1997-02-18 00:00:00+00:00,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,SP,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,462,0.1,10420,70,8,12
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,173,WELLI,3,44.12,1997-01-21 00:00:00+00:00,10420,1997-02-18 00:00:00+00:00,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,SP,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,463,0.1,10420,73,20,12
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,174,QUEDE,8,99.23,1997-01-21 00:00:00+00:00,10421,1997-03-04 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,464,0.15,10421,19,4,7.3
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,174,QUEDE,8,99.23,1997-01-21 00:00:00+00:00,10421,1997-03-04 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,465,0,10421,26,30,24.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,174,QUEDE,8,99.23,1997-01-21 00:00:00+00:00,10421,1997-03-04 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,466,0.15,10421,53,15,26.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,174,QUEDE,8,99.23,1997-01-21 00:00:00+00:00,10421,1997-03-04 00:00:00+00:00,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,467,0.15,10421,77,10,10.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,175,FRANS,2,3.02,1997-01-22 00:00:00+00:00,10422,1997-02-19 00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,1,1997-01-31 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,468,0,10422,26,2,24.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,176,GOURL,6,24.5,1997-01-23 00:00:00+00:00,10423,1997-02-06 00:00:00+00:00,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,3,1997-02-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,469,0,10423,31,14,10
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,176,GOURL,6,24.5,1997-01-23 00:00:00+00:00,10423,1997-02-06 00:00:00+00:00,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,3,1997-02-24 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,470,0,10423,59,20,44
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,177,MEREP,7,370.61,1997-01-23 00:00:00+00:00,10424,1997-02-20 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,471,0.2,10424,35,60,14.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,177,MEREP,7,370.61,1997-01-23 00:00:00+00:00,10424,1997-02-20 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,472,0.2,10424,38,49,210.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,177,MEREP,7,370.61,1997-01-23 00:00:00+00:00,10424,1997-02-20 00:00:00+00:00,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,Québec,2,1997-01-27 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,473,0.2,10424,68,30,10
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,178,LAMAI,6,7.93,1997-01-24 00:00:00+00:00,10425,1997-02-21 00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,,2,1997-02-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,474,0.25,10425,55,10,19.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,178,LAMAI,6,7.93,1997-01-24 00:00:00+00:00,10425,1997-02-21 00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,,2,1997-02-14 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,475,0.25,10425,76,20,14.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,179,GALED,4,18.69,1997-01-27 00:00:00+00:00,10426,1997-02-24 00:00:00+00:00,"Rambla de Cataluña, 23",Barcelona,Spain,Galería del gastronómo,8022,,1,1997-02-06 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,476,0,10426,56,5,30.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,179,GALED,4,18.69,1997-01-27 00:00:00+00:00,10426,1997-02-24 00:00:00+00:00,"Rambla de Cataluña, 23",Barcelona,Spain,Galería del gastronómo,8022,,1,1997-02-06 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,477,0,10426,64,7,26.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,180,PICCO,4,31.29,1997-01-27 00:00:00+00:00,10427,1997-02-24 00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,2,1997-03-03 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,478,0,10427,14,35,18.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,181,REGGC,7,11.09,1997-01-28 00:00:00+00:00,10428,1997-02-25 00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,1,1997-02-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,479,0,10428,46,20,9.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,182,HUNGO,3,56.63,1997-01-29 00:00:00+00:00,10429,1997-03-12 00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,480,0,10429,50,40,13
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,182,HUNGO,3,56.63,1997-01-29 00:00:00+00:00,10429,1997-03-12 00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,481,0.25,10429,63,35,35.1
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,183,ERNSH,4,458.78,1997-01-30 00:00:00+00:00,10430,1997-02-13 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-02-03 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,482,0.2,10430,17,45,31.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,183,ERNSH,4,458.78,1997-01-30 00:00:00+00:00,10430,1997-02-13 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-02-03 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,483,0,10430,21,50,8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,183,ERNSH,4,458.78,1997-01-30 00:00:00+00:00,10430,1997-02-13 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-02-03 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,484,0,10430,56,30,30.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,183,ERNSH,4,458.78,1997-01-30 00:00:00+00:00,10430,1997-02-13 00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1997-02-03 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,485,0.2,10430,59,70,44
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,184,BOTTM,4,44.17,1997-01-30 00:00:00+00:00,10431,1997-02-13 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,486,0.25,10431,17,50,31.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,184,BOTTM,4,44.17,1997-01-30 00:00:00+00:00,10431,1997-02-13 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,487,0.25,10431,40,50,14.7
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,184,BOTTM,4,44.17,1997-01-30 00:00:00+00:00,10431,1997-02-13 00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,488,0.25,10431,47,30,7.6
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,185,SPLIR,3,4.34,1997-01-31 00:00:00+00:00,10432,1997-02-14 00:00:00+00:00,P.O. Box 555,Lander,USA,Split Rail Beer & Ale,82520,WY,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,489,0,10432,26,10,24.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,185,SPLIR,3,4.34,1997-01-31 00:00:00+00:00,10432,1997-02-14 00:00:00+00:00,P.O. Box 555,Lander,USA,Split Rail Beer & Ale,82520,WY,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,490,0,10432,54,40,5.9
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,186,PRINI,3,73.83,1997-02-03 00:00:00+00:00,10433,1997-03-03 00:00:00+00:00,Estrada da saúde n. 58,Lisboa,Portugal,Princesa Isabel Vinhos,1756,,3,1997-03-04 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,491,0,10433,56,28,30.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,187,FOLKO,3,17.92,1997-02-03 00:00:00+00:00,10434,1997-03-03 00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1997-02-13 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,492,0,10434,11,6,16.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,187,FOLKO,3,17.92,1997-02-03 00:00:00+00:00,10434,1997-03-03 00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1997-02-13 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,493,0.15,10434,76,18,14.4
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,188,CONSH,8,9.21,1997-02-04 00:00:00+00:00,10435,1997-03-18 00:00:00+00:00,Berkeley Gardens 12  Brewery,London,UK,Consolidated Holdings,WX1 6LT,,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,494,0,10435,2,10,15.2
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,188,CONSH,8,9.21,1997-02-04 00:00:00+00:00,10435,1997-03-18 00:00:00+00:00,Berkeley Gardens 12  Brewery,London,UK,Consolidated Holdings,WX1 6LT,,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,495,0,10435,22,12,16.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,188,CONSH,8,9.21,1997-02-04 00:00:00+00:00,10435,1997-03-18 00:00:00+00:00,Berkeley Gardens 12  Brewery,London,UK,Consolidated Holdings,WX1 6LT,,2,1997-02-07 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,496,0,10435,72,10,27.8
output/postgres-2023-04-21-public-orders.csv,2023-04-21 03:06:24.702545,189,BLONP,3,156.66,1997-02-05 00:00:00+00:00,10436,1997-03-05 00:00:00+00:00,"24, place Kléber",Strasbourg,France,Blondel père et fils,67000,,2,1997-02-11 00:00:00+00:00,2023-04-20 22:12:08.881781+00:00,data/order_details.csv,2023-04-20 20:00:09.436177,497,0,10436,46,5,9.6
